"","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","Peak.Score","Focus.Ratio.Region.Size","Detailed.Annotation","Gene.Name"
"10402",0.535866116630011,0.675,0.364,9.82921408561319e-213,6,"Cks2",82.199997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cks2"
"10403",0.428976885599089,0.642,0.261,2.73455415584173e-207,6,"Ccna2",NA,NA,NA,NA
"10404",0.410571921142341,0.588,0.232,8.11159917458456e-207,6,"Ckap2",NA,NA,NA,NA
"10405",0.432412752424525,0.563,0.208,3.07658979766202e-205,6,"Pimreg",10.2175,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Pimreg"
"10406",0.38790719853842,0.934,0.787,2.10597565610521e-204,6,"Anp32e",71.675003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Anp32e"
"10407",0.419099608670187,0.939,0.863,2.84337710252571e-203,6,"Jpt1",55.325001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Jpt1"
"10408",0.346238342450599,0.629,0.253,1.42426127176372e-202,6,"Nuf2",62.400002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Nuf2"
"10409",0.443212431989027,0.813,0.639,1.59550692692985e-190,6,"Ckap5",39.424999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ckap5"
"10410",-0.329891652930473,0.999,1,6.46137284014924e-180,6,"Hspa8",110.324997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hspa8"
"10411",0.475444307516231,0.875,0.617,3.12923878396328e-177,6,"Hist1h1c",41.775002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hist1h1c"
"10412",0.321018402250118,0.985,0.947,1.07736862636012e-174,6,"Hmgn1",130.725006,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hmgn1"
"10413",0.389980734339578,0.583,0.392,1.75561536577453e-170,6,"Reep4",28.25,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Reep4"
"10414",0.348546762265662,0.992,0.954,3.411933086765e-169,6,"Ran",48.474998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ran"
"10415",0.268234420799237,0.481,0.193,7.50827828347878e-166,6,"Rdm1",12.55,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Rdm1"
"10416",0.345018823539792,0.719,0.488,3.36763302428116e-165,6,"Sun2",26.875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Sun2"
"10417",0.332267348127759,0.607,0.268,1.03076163720497e-162,6,"Bub1b",27.25,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Bub1b"
"10418",-0.520678811934363,0.88,0.983,1.24221037116276e-160,6,"Gm26917",NA,NA,NA,NA
"10419",0.244390256607759,1,1,4.30239641995029e-159,6,"Actg1",23.875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Actg1"
"10420",-0.449009662806205,0.817,0.926,1.08863567141805e-158,6,"Itgam",13.47,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Itgam"
"10421",0.299105366673143,0.946,0.869,4.26740184554643e-152,6,"Prelid1",NA,NA,NA,NA
"10422",0.384782757798712,0.548,0.25,9.34411099603386e-151,6,"Dlgap5",NA,NA,NA,NA
"10423",0.335543750392104,0.922,0.829,8.55322407334526e-150,6,"Dynll1",NA,NA,NA,NA
"10424",0.322461684308693,0.941,0.846,4.41625011651924e-149,6,"Txn1",89.474998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Txn1"
"10425",0.334798768303011,0.993,0.965,1.40160704231106e-148,6,"Tuba1b",44.75,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Tuba1b"
"10426",0.332615341006149,0.99,0.959,2.14625612204167e-147,6,"Ptms",NA,NA,NA,NA
"10427",0.287297654376944,0.616,0.35,3.39903766307545e-147,6,"Rnf26",66.900002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Rnf26"
"10428",0.407801948091854,0.809,0.737,5.21439216174823e-143,6,"Ube2s",85.275002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ube2s"
"10429",0.293203106142102,0.752,0.555,9.23683799015977e-140,6,"Lsm5",23.275,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Lsm5"
"10430",0.381081901200541,0.858,0.626,6.77223225695998e-139,6,"H1f0",NA,NA,NA,NA
"10431",0.330159008220049,0.626,0.31,3.62330824369299e-138,6,"Diaph3",106.724998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Diaph3"
"10432",0.235498239623958,0.663,0.346,8.37689748616192e-138,6,"Ncapd2",74.574997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ncapd2"
"10433",0.304095269296253,0.613,0.386,3.38951384115343e-137,6,"Nxt2",15.15,"Sample6peaks.txt|Sample8peaks.txt","Promoter","Nxt2"
"10434",0.280009303640417,0.431,0.175,8.10701115109216e-136,6,"C330027C09Rik",NA,NA,NA,NA
"10436",0.224424537222497,0.513,0.219,1.13049883758299e-133,6,"Lockd",41.424999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Lockd"
"10437",0.286932387968457,0.868,0.729,1.95055948738636e-132,6,"Rnaseh2c",11.025,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Rnaseh2c"
"10438",-0.441312329645496,0.688,0.856,7.71174491960868e-132,6,"Slc12a2",38.450001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Slc12a2"
"10439",0.328890481668329,0.758,0.511,7.83233493344974e-132,6,"Rangap1",100,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Rangap1"
"10440",-0.337743234370208,0.716,0.908,1.34195549351012e-130,6,"Ints6l",37.650002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ints6l"
"10441",0.330245975408446,0.471,0.189,3.19191274763841e-130,6,"Plk1",16.75,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Plk1"
"10442",0.278640591023808,0.521,0.257,1.98711339026309e-125,6,"Hist1h4i",37.700001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hist1h4i"
"10443",0.296843635067784,0.74,0.597,1.43396348525232e-124,6,"Igf2bp3",NA,NA,NA,NA
"10444",0.248536516373902,0.527,0.242,3.98309848605797e-124,6,"Kif4",NA,NA,NA,NA
"10445",0.232122997204032,0.363,0.125,1.49245433720649e-123,6,"Nek2",40.700001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Nek2"
"10446",0.284462558442708,0.787,0.598,2.11060726644142e-123,6,"Ddx39",77.849998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ddx39"
"10447",0.375893499706478,0.921,0.797,2.52232030583933e-123,6,"Emp3",NA,NA,NA,NA
"10449",-0.357226641568621,0.095,0.327,7.90720434677852e-122,6,"Dtl",NA,NA,NA,NA
"10450",-0.481249180171851,0.935,0.969,2.10625477566489e-121,6,"Cd63",24.825001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cd63"
"10451",0.3242647277479,0.547,0.26,1.36043878704023e-120,6,"Ckap2l",79.199997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ckap2l"
"10453",-0.400798655394932,0.263,0.528,6.91154637214608e-119,6,"Mcm6",41.875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mcm6"
"10454",0.268251913568488,0.54,0.261,9.7792885018902e-119,6,"Kif11",57.924999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Kif11"
"10455",-0.43725324890332,0.499,0.716,9.79144201300319e-118,6,"Mcm3",81.300003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mcm3"
"10456",0.282120987516973,0.997,0.99,1.76792571449032e-116,6,"Ly6e",NA,NA,NA,NA
"10457",0.308974926841464,0.811,0.628,1.7432363908577e-115,6,"Hacd4",NA,NA,NA,NA
"10458",0.255558421945321,0.569,0.307,1.8075421517813e-112,6,"Hmgb3",22.924999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hmgb3"
"10459",0.237377239130905,0.52,0.244,5.89195892503295e-112,6,"Bub1",19.299999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Bub1"
"10460",0.274227400888754,0.46,0.206,3.60335840834675e-111,6,"Kif2c",29.625,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Kif2c"
"10461",0.217725210727584,0.998,0.996,7.7613607183836e-109,6,"Ybx1",111.925003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ybx1"
"10462",0.281518459560215,0.998,0.998,1.17137790734914e-108,6,"Hsp90b1",128,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hsp90b1"
"10463",-0.310170940568291,1,1,7.73848136405448e-108,6,"Itm2b",20.5,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Itm2b"
"10464",-0.400420368072025,0.253,0.508,5.17603408091537e-107,6,"Lig1",NA,NA,NA,NA
"10465",0.227925932013016,0.495,0.235,1.56741345341147e-101,6,"Kif22",16.799999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Kif22"
"10466",-0.407857434994224,0.735,0.886,5.0723376910552e-100,6,"Gm47283",NA,NA,NA,NA
"10467",0.390558901533759,0.555,0.298,8.34022486520645e-100,6,"Kif20b",46.525002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Kif20b"
"10468",-0.409200640206097,0.999,0.999,2.15753083256971e-99,6,"Selenop",66.324997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Selenop"
"10469",-0.308486004760921,0.211,0.448,5.63550290871788e-97,6,"Mcm4",117.050003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mcm4"
"10472",-0.419170943546741,0.998,0.999,8.54158045000909e-96,6,"Ctsb",28.275,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ctsb"
"10473",-0.300673874305437,0.789,0.922,4.98170268914662e-95,6,"AC149090.1",NA,NA,NA,NA
"10474",0.346839416768681,0.974,0.93,1.13911710794687e-94,6,"Mrc1",11.2875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mrc1"
"10475",0.213554383140515,0.393,0.163,3.86925723588962e-94,6,"Prr11",82.949997,"Sample6peaks.txt|Sample7peaks.txt","Promoter","Prr11"
"10476",-0.301064087293349,0.616,0.811,6.34384360043102e-94,6,"Mertk",58.375,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mertk"
"10477",-0.329993748527116,0.429,0.612,1.76487890136681e-93,6,"Topbp1",38.974998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Topbp1"
"10478",0.206525409843263,0.29,0.106,5.48048602844518e-92,6,"Cdc25b",19.799999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cdc25b"
"10479",-0.297572343084302,0.845,0.952,1.25700026334543e-90,6,"Pou2f2",17.266666,"Sample5peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Pou2f2"
"10481",0.218150279069528,0.393,0.173,1.12693355686182e-89,6,"Ect2",134.274994,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ect2"
"10482",0.245771847897374,0.866,0.734,2.5649754316663e-89,6,"Banf1",34.549999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Banf1"
"10483",-0.317489701982158,0.216,0.427,7.83798136566235e-89,6,"Atad5",NA,NA,NA,NA
"10484",-0.303955808516381,0.413,0.644,1.96207976299882e-88,6,"Slbp",65.675003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Slbp"
"10485",-0.235970549108317,0.176,0.407,8.72830466819298e-88,6,"E2f1",73.449997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","E2f1"
"10486",0.239735438905528,0.571,0.319,3.90440925809928e-87,6,"Knl1",29.9,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Knl1"
"10487",-0.330583590388672,0.887,0.937,4.42712629439436e-87,6,"Timp2",26.525,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Timp2"
"10488",0.233364233187667,0.544,0.333,1.05534305867614e-86,6,"Hist3h2a",11.5,"Sample5peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hist3h2a"
"10489",0.320290953552424,0.481,0.241,4.45081664695943e-86,6,"Nusap1",NA,NA,NA,NA
"10490",-0.209425132029707,0.206,0.439,5.73301514009462e-85,6,"Samd1",47.224998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Samd1"
"10491",-0.337699977199037,0.671,0.797,2.96167498432977e-84,6,"Ecscr",19.625,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ecscr"
"10493",-0.36490159464986,0.791,0.904,4.11696774327023e-84,6,"Stab1",16.633333,"Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Stab1"
"10494",-0.290733332957571,0.145,0.345,1.18109593470945e-83,6,"Hells",11.559999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Hells"
"10495",0.23056323673018,0.481,0.247,1.18313850496802e-83,6,"Kif23",33.75,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Kif23"
"10496",-0.251239390323831,0.218,0.434,1.45381027747843e-83,6,"Mcm2",31,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mcm2"
"10497",0.209288778954171,0.999,0.992,2.78386587430299e-82,6,"Cotl1",51.424999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cotl1"
"10498",-0.275474317473591,0.319,0.542,3.46286030094306e-82,6,"Slc40a1",40.325001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Slc40a1"
"10499",-0.219525905763065,0.162,0.371,2.56410270199176e-80,6,"Wdr76",NA,NA,NA,NA
"10500",0.242139577879243,0.633,0.478,3.23743142661627e-79,6,"Tmem97",67.875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Tmem97"
"10501",-0.30925761541021,0.771,0.896,3.31924197238159e-79,6,"Dst",30.299999,"Sample5peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Dst"
"10502",0.235013557087916,0.905,0.818,1.53413673202267e-78,6,"Tubb2a",36.400002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Tubb2a"
"10503",0.236374312315257,0.851,0.723,8.43162214337531e-77,6,"Ang",NA,NA,NA,NA
"10504",-0.299642131585678,0.402,0.602,8.94552766681762e-77,6,"Dnmt1",40.674999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Dnmt1"
"10505",-0.466709355659988,0.408,0.573,2.83506366949945e-76,6,"Atad2",46.575001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Atad2"
"10506",0.215909280953207,0.929,0.831,8.47397747122858e-76,6,"Prdx4",16.875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Prdx4"
"10507",-0.345927018756944,0.484,0.681,2.66258214251291e-75,6,"Nav3",NA,NA,NA,NA
"10508",-0.233233104393629,0.144,0.343,7.03522596551457e-75,6,"Pola1",29.275,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Pola1"
"10511",-0.268606967520948,0.977,0.986,4.02512322213953e-73,6,"Ctsa",16.1,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ctsa"
"10512",0.223870905931948,0.96,0.919,7.96675102296645e-73,6,"Rps27l",46,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Rps27l"
"10516",-0.213310661195422,0.995,0.997,3.78202528544208e-71,6,"Grn",78.525002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Grn"
"10518",-0.449627626405943,0.641,0.758,5.72986998782122e-70,6,"Abca1",52.625,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Abca1"
"10519",-0.226028052348522,0.742,0.864,8.10326149855362e-69,6,"Colgalt1",92.099998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Colgalt1"
"10520",0.227162504170209,0.805,0.77,9.52790512197719e-69,6,"Bub3",54.424999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Bub3"
"10521",0.348306344226079,0.616,0.414,3.26065771849263e-68,6,"Ifi27l2a",NA,NA,NA,NA
"10522",0.24054780803713,0.741,0.555,1.68974453786633e-67,6,"Ccdc34",56.150002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ccdc34"
"10525",0.229154854274365,0.664,0.462,4.10829577114712e-67,6,"Lbr",65.275002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Lbr"
"10526",0.217840553663262,0.526,0.377,4.50450622316373e-67,6,"Miip",137.350006,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Miip"
"10528",-0.409543978212789,0.999,0.999,4.91587077658665e-66,6,"Ctsd",44.099998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ctsd"
"10529",0.237662918138536,0.352,0.239,1.24298543814383e-65,6,"Kpna2",34.149998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Kpna2"
"10531",0.289500118098655,0.559,0.363,3.41852760993217e-65,6,"Cdkn2c",73.050003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cdkn2c"
"10532",0.22368508515481,0.427,0.232,8.40416843405764e-65,6,"Trim59",31.325001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Trim59"
"10534",-0.250666639050866,0.375,0.561,1.4212707842451e-63,6,"Adgrg1",30.700001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Adgrg1"
"10535",0.232876808555919,0.802,0.614,2.01636897519878e-63,6,"Nes",NA,NA,NA,NA
"10536",0.215511744831512,0.708,0.586,5.62293733575581e-63,6,"Ubald2",109.5,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ubald2"
"10537",-0.313374999454538,0.596,0.735,7.16711505284994e-63,6,"Nsd2",NA,NA,NA,NA
"10540",0.214402977919701,0.379,0.193,2.07211545512701e-62,6,"Aurka",41.25,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Aurka"
"10543",-0.230574627786752,0.278,0.472,8.15402324087778e-61,6,"Pcna",71.125,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Pcna"
"10545",-0.286864967286376,0.343,0.518,3.34765995087578e-60,6,"Ncapd3",61.324997,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ncapd3"
"10546",-0.523124920141196,0.807,0.87,1.03720815780821e-59,6,"Lyz2",14.875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Lyz2"
"10547",-0.219023632236935,0.274,0.461,1.78255923639397e-59,6,"Dna2",15.525,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Dna2"
"10549",0.207688176192596,0.743,0.612,2.8948408166092e-58,6,"Ddah2",18.775,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ddah2"
"10552",-0.245756533047295,0.324,0.503,2.81895720147232e-57,6,"Mcm7",29.275002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mcm7"
"10553",-0.248539905971674,0.327,0.471,4.9801633283579e-57,6,"Mcm5",84.925003,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Mcm5"
"10554",0.272231884867115,0.678,0.486,5.97175836267313e-57,6,"Smc4",NA,NA,NA,NA
"10557",0.352277811836471,0.475,0.276,6.51323579564595e-56,6,"Prc1",60.849998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Prc1"
"10558",-0.228712593479075,0.985,0.99,7.93386000638565e-56,6,"Gas6",32.575001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Gas6"
"10561",-0.222350002264955,0.234,0.425,8.64538579828442e-55,6,"Dut",40.900002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Dut"
"10566",-0.206776230985945,0.145,0.298,1.58645766280996e-52,6,"Dhfr",87.474998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Dhfr"
"10571",0.215927316261696,0.821,0.704,3.08385532000535e-51,6,"Ramp1",11.8875,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ramp1"
"10575",-0.223421542106519,0.551,0.69,1.10188685952415e-50,6,"Rfc2",22.224998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Rfc2"
"10577",0.234575025182881,0.811,0.682,1.58485268909287e-50,6,"Lsp1",10.033334,"Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Lsp1"
"10579",-0.208817866010512,0.352,0.515,6.47874847336744e-50,6,"Tipin",24.950001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Tipin"
"10586",0.231694575137339,0.416,0.238,1.27739544171293e-48,6,"Sgo2a",56.099998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Sgo2a"
"10588",-0.287804159483535,0.297,0.443,2.5514182128677e-48,6,"Lag3",23.424999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Lag3"
"10592",0.221407781361216,0.88,0.829,2.55664997100888e-47,6,"Apobec3",29.950001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Apobec3"
"10595",-0.247800074931222,0.653,0.743,1.62268909240952e-46,6,"Ypel3",75.099998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ypel3"
"10596",-0.218006110332216,0.229,0.375,2.40908628616785e-46,6,"Brca2",15.525,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Brca2"
"10598",-0.246639040251565,0.508,0.642,1.00951787667435e-45,6,"Rif1",49.150002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Rif1"
"10602",0.226211879084955,0.388,0.262,3.00265815031491e-45,6,"Gas2l3",40.150002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Gas2l3"
"10604",-0.219041460191773,0.383,0.543,4.05605707426754e-45,6,"Casp8ap2",150.625,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Casp8ap2"
"10607",-0.200255097836552,0.87,0.953,1.28865487064889e-44,6,"Fchsd2",79.150002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Fchsd2"
"10610",-0.238022922290249,0.44,0.583,2.54875785849551e-44,6,"Ank2",44.200001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Ank2"
"10612",-0.210777040918928,0.465,0.614,1.25487496660622e-43,6,"Rfc1",20.725,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Rfc1"
"10614",-0.227453912703461,0.475,0.589,2.37836443056106e-43,6,"Pld3",70.275002,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Pld3"
"10616",-0.217251429369884,0.854,0.911,3.93190888612516e-43,6,"Trf",80.224998,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Trf"
"10620",-0.224622049096817,0.638,0.775,2.72957789638848e-42,6,"Jund",NA,NA,NA,NA
"10626",0.247992671351929,0.653,0.524,1.49272302965111e-41,6,"Incenp",60.549999,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Incenp"
"10634",0.292180827411179,0.607,0.519,3.76388351321768e-41,6,"Cdk1",42.575001,"Sample5peaks.txt|Sample6peaks.txt|Sample7peaks.txt|Sample8peaks.txt","Promoter","Cdk1"
